barcode	gene_id	normalized_count
TCGA-A6-5659-01A-01R-1653-07	SLED1|643036	.4259
TCGA-A6-5659-01A-01R-1653-07	SLFN11|91607	204.4474
TCGA-A6-5659-01A-01R-1653-07	SLFN12L|342615	3.4075
TCGA-A6-5659-01A-01R-1653-07	SLFN12|55106	21.7225
TCGA-A6-5659-01A-01R-1653-07	SLFN13|146857	299.0043
TCGA-A6-5659-01A-01R-1653-07	SLFN14|342618	0
TCGA-A6-5659-01A-01R-1653-07	SLFN5|162394	286.2263
TCGA-A6-5659-01A-01R-1653-07	SLFNL1|200172	4.6853
TCGA-A6-5659-01A-01R-1653-07	SLIT1|6585	4.6853
TCGA-A6-5659-01A-01R-1653-07	SLIT2|9353	64.3157
TCGA-A6-5659-01A-01R-1653-07	SLIT3|6586	224.8921
TCGA-A6-5659-01A-01R-1653-07	SLITRK1|114798	0
TCGA-A6-5659-01A-01R-1653-07	SLITRK2|84631	.8519
TCGA-A6-5659-01A-01R-1653-07	SLITRK3|22865	18.3151
TCGA-A6-5659-01A-01R-1653-07	SLITRK4|139065	.4259
TCGA-A6-5659-01A-01R-1653-07	SLITRK5|26050	2.1297
TCGA-A6-5659-01A-01R-1653-07	SLITRK6|84189	4.6853
TCGA-A6-5659-01A-01R-1653-07	SLK|9748	1362.9825
TCGA-A6-5659-01A-01R-1653-07	SLMAP|7871	1140.22
TCGA-A6-5659-01A-01R-1653-07	SLMO1|10650	38.3339
TCGA-A6-5659-01A-01R-1653-07	SLMO2|51012	4876.4957
TCGA-A6-5659-01A-01R-1653-07	SLN|6588	.8519
TCGA-A6-5659-01A-01R-1653-07	SLPI|6590	257.6889
TCGA-A6-5659-01A-01R-1653-07	SLTM|79811	1736.9508
TCGA-A6-5659-01A-01R-1653-07	SLU7|10569	872.7347
TCGA-A6-5659-01A-01R-1653-07	SLURP1|57152	0
TCGA-A6-5659-01A-01R-1653-07	SMAD1|4086	803.3078
TCGA-A6-5659-01A-01R-1653-07	SMAD2|4087	1095.9231
TCGA-A6-5659-01A-01R-1653-07	SMAD3|4088	1377.0382
TCGA-A6-5659-01A-01R-1653-07	SMAD4|4089	1047.1837
TCGA-A6-5659-01A-01R-1653-07	SMAD5OS|9597	4.2593
TCGA-A6-5659-01A-01R-1653-07	SMAD5|4090	1656.8756
TCGA-A6-5659-01A-01R-1653-07	SMAD6|4091	125.6499
TCGA-A6-5659-01A-01R-1653-07	SMAD7|4092	395.2649
TCGA-A6-5659-01A-01R-1653-07	SMAD9|4093	76.6678
TCGA-A6-5659-01A-01R-1653-07	SMAGP|57228	868.0495
TCGA-A6-5659-01A-01R-1653-07	SMAP1|60682	1126.7819
TCGA-A6-5659-01A-01R-1653-07	SMAP2|64744	704.0656
TCGA-A6-5659-01A-01R-1653-07	SMARCA1|6594	153.3355
TCGA-A6-5659-01A-01R-1653-07	SMARCA2|6595	2244.6617
TCGA-A6-5659-01A-01R-1653-07	SMARCA4|6597	4344.0807
TCGA-A6-5659-01A-01R-1653-07	SMARCA5|8467	3059.8956
TCGA-A6-5659-01A-01R-1653-07	SMARCAD1|56916	1064.4041
TCGA-A6-5659-01A-01R-1653-07	SMARCAL1|50485	740.6958
TCGA-A6-5659-01A-01R-1653-07	SMARCB1|6598	1690.9501
TCGA-A6-5659-01A-01R-1653-07	SMARCC1|6599	4074.4657
TCGA-A6-5659-01A-01R-1653-07	SMARCC2|6601	1854.508
TCGA-A6-5659-01A-01R-1653-07	SMARCD1|6602	1437.9465
TCGA-A6-5659-01A-01R-1653-07	SMARCD2|6603	3559.9398
TCGA-A6-5659-01A-01R-1653-07	SMARCD3|6604	64.3157
TCGA-A6-5659-01A-01R-1653-07	SMARCE1|6605	1931.1758
TCGA-A6-5659-01A-01R-1653-07	SMC1A|8243	7024.4709
TCGA-A6-5659-01A-01R-1653-07	SMC1B|27127	.8519
TCGA-A6-5659-01A-01R-1653-07	SMC2|10592	1072.9228
TCGA-A6-5659-01A-01R-1653-07	SMC3|9126	1644.0976
TCGA-A6-5659-01A-01R-1653-07	SMC4|10051	1931.1758
TCGA-A6-5659-01A-01R-1653-07	SMC5|23137	1068.6634
TCGA-A6-5659-01A-01R-1653-07	SMC6|79677	1167.9056
TCGA-A6-5659-01A-01R-1653-07	SMCHD1|23347	607.3791
TCGA-A6-5659-01A-01R-1653-07	SMCP|4184	0
TCGA-A6-5659-01A-01R-1653-07	SMCR5|140771	0
TCGA-A6-5659-01A-01R-1653-07	SMCR7L|54471	1375.3345
TCGA-A6-5659-01A-01R-1653-07	SMCR7|125170	120.9647
TCGA-A6-5659-01A-01R-1653-07	SMCR8|140775	655.3305
TCGA-A6-5659-01A-01R-1653-07	SMEK1|55671	1629.19
TCGA-A6-5659-01A-01R-1653-07	SMEK2|57223	2389.4786
TCGA-A6-5659-01A-01R-1653-07	SMEK3P|139420	0
TCGA-A6-5659-01A-01R-1653-07	SMG1|23049	3624.6815
TCGA-A6-5659-01A-01R-1653-07	SMG5|23381	2150.9567
TCGA-A6-5659-01A-01R-1653-07	SMG6|23293	583.9528
TCGA-A6-5659-01A-01R-1653-07	SMG7|9887	3233.25
TCGA-A6-5659-01A-01R-1653-07	SMN1|6606	.9967
TCGA-A6-5659-01A-01R-1653-07	SMN2|6607	1398.6159
TCGA-A6-5659-01A-01R-1653-07	SMNDC1|10285	824.6044
TCGA-A6-5659-01A-01R-1653-07	SMOC1|64093	120.1128
TCGA-A6-5659-01A-01R-1653-07	SMOC2|64094	663.6021
TCGA-A6-5659-01A-01R-1653-07	SMOX|54498	1244.1474
TCGA-A6-5659-01A-01R-1653-07	SMO|6608	149.5021
TCGA-A6-5659-01A-01R-1653-07	SMPD1|6609	384.1907
TCGA-A6-5659-01A-01R-1653-07	SMPD2|6610	360.3385
TCGA-A6-5659-01A-01R-1653-07	SMPD3|55512	578.4157
TCGA-A6-5659-01A-01R-1653-07	SMPD4|55627	2315.3665
TCGA-A6-5659-01A-01R-1653-07	SMPDL3A|10924	218.9291
TCGA-A6-5659-01A-01R-1653-07	SMPDL3B|27293	456.1732
TCGA-A6-5659-01A-01R-1653-07	SMPX|23676	107.3349
TCGA-A6-5659-01A-01R-1653-07	SMR3A|26952	0
TCGA-A6-5659-01A-01R-1653-07	SMR3B|10879	0
TCGA-A6-5659-01A-01R-1653-07	SMS|6611	5821.2129
TCGA-A6-5659-01A-01R-1653-07	SMTNL1|219537	0
TCGA-A6-5659-01A-01R-1653-07	SMTNL2|342527	17.4632
TCGA-A6-5659-01A-01R-1653-07	SMTN|6525	2234.0134
TCGA-A6-5659-01A-01R-1653-07	SMU1|55234	1676.0425
TCGA-A6-5659-01A-01R-1653-07	SMUG1|23583	527.3038
TCGA-A6-5659-01A-01R-1653-07	SMURF1|57154	1608.8602
TCGA-A6-5659-01A-01R-1653-07	SMURF2|64750	512.3962
TCGA-A6-5659-01A-01R-1653-07	SMYD1|150572	13.6298
TCGA-A6-5659-01A-01R-1653-07	SMYD2|56950	795.641
TCGA-A6-5659-01A-01R-1653-07	SMYD3|64754	362.0422
TCGA-A6-5659-01A-01R-1653-07	SMYD4|114826	117.5572
TCGA-A6-5659-01A-01R-1653-07	SMYD5|10322	1228.3879
TCGA-A6-5659-01A-01R-1653-07	SNAI1|6615	265.7816
TCGA-A6-5659-01A-01R-1653-07	SNAI2|6591	118.4091
TCGA-A6-5659-01A-01R-1653-07	SNAI3|333929	7.2408
TCGA-A6-5659-01A-01R-1653-07	SNAP23|8773	1017.5516
TCGA-A6-5659-01A-01R-1653-07	SNAP25|6616	9.3705
TCGA-A6-5659-01A-01R-1653-07	SNAP29|9342	691.2877
TCGA-A6-5659-01A-01R-1653-07	SNAP47|116841	499.401
TCGA-A6-5659-01A-01R-1653-07	SNAP91|9892	2.1297
TCGA-A6-5659-01A-01R-1653-07	SNAPC1|6617	215.9475
TCGA-A6-5659-01A-01R-1653-07	SNAPC2|6618	248.7443
TCGA-A6-5659-01A-01R-1653-07	SNAPC3|6619	455.7473
TCGA-A6-5659-01A-01R-1653-07	SNAPC4|6621	316.8934
TCGA-A6-5659-01A-01R-1653-07	SNAPC5|10302	116.207
TCGA-A6-5659-01A-01R-1653-07	SNAPIN|23557	430.1913
TCGA-A6-5659-01A-01R-1653-07	SNAR-A13|100169959	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-A2|100126799	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-A3|100169951	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-A4|100169956	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-B2|100170217	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-C2|100170218	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-C3|100170226	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-C4|100170219	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-D|100170227	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-E|100170220	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-F|100126781	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-G1|100126780	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-G2|100170228	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-H|100170221	0
TCGA-A6-5659-01A-01R-1653-07	SNAR-I|100170222	0
TCGA-A6-5659-01A-01R-1653-07	SNCAIP|9627	78.3715
TCGA-A6-5659-01A-01R-1653-07	SNCA|6622	12.352
TCGA-A6-5659-01A-01R-1653-07	SNCB|6620	0
TCGA-A6-5659-01A-01R-1653-07	SNCG|6623	14.0558
TCGA-A6-5659-01A-01R-1653-07	SND1|27044	8342.7305
TCGA-A6-5659-01A-01R-1653-07	SNED1|25992	86.0383
TCGA-A6-5659-01A-01R-1653-07	SNF8|11267	1063.5523
TCGA-A6-5659-01A-01R-1653-07	SNHG10|283596	54.0934
TCGA-A6-5659-01A-01R-1653-07	SNHG11|128439	284.7526
TCGA-A6-5659-01A-01R-1653-07	SNHG12|85028	122.2425
TCGA-A6-5659-01A-01R-1653-07	SNHG1|23642	412.7281
TCGA-A6-5659-01A-01R-1653-07	SNHG3-RCC1|751867	383.786
TCGA-A6-5659-01A-01R-1653-07	SNHG3|8420	50.26
TCGA-A6-5659-01A-01R-1653-07	SNHG4|724102	7.079
TCGA-A6-5659-01A-01R-1653-07	SNHG5|387066	2155.216
TCGA-A6-5659-01A-01R-1653-07	SNHG6|641638	805.0115
TCGA-A6-5659-01A-01R-1653-07	SNHG7|84973	295.1751
TCGA-A6-5659-01A-01R-1653-07	SNHG8|100093630	595.8789
TCGA-A6-5659-01A-01R-1653-07	SNHG9|735301	16.6113
TCGA-A6-5659-01A-01R-1653-07	SNIP1|79753	318.5972
TCGA-A6-5659-01A-01R-1653-07	SNN|8303	577.1379
TCGA-A6-5659-01A-01R-1653-07	SNORA10|574042	0
TCGA-A6-5659-01A-01R-1653-07	SNORA11B|100124539	0
TCGA-A6-5659-01A-01R-1653-07	SNORA11C|100124540	0
TCGA-A6-5659-01A-01R-1653-07	SNORA11D|100124541	0
TCGA-A6-5659-01A-01R-1653-07	SNORA11E|100124542	0
TCGA-A6-5659-01A-01R-1653-07	SNORA11|677799	0
TCGA-A6-5659-01A-01R-1653-07	SNORA12|677800	0
TCGA-A6-5659-01A-01R-1653-07	SNORA13|654322	0
TCGA-A6-5659-01A-01R-1653-07	SNORA14A|677801	0
TCGA-A6-5659-01A-01R-1653-07	SNORA14B|677802	0
TCGA-A6-5659-01A-01R-1653-07	SNORA15|677803	0
TCGA-A6-5659-01A-01R-1653-07	SNORA16A|692073	0
TCGA-A6-5659-01A-01R-1653-07	SNORA16B|692157	0
TCGA-A6-5659-01A-01R-1653-07	SNORA18|677805	0
TCGA-A6-5659-01A-01R-1653-07	SNORA19|641451	0
TCGA-A6-5659-01A-01R-1653-07	SNORA1|677792	0
TCGA-A6-5659-01A-01R-1653-07	SNORA20|677806	0
TCGA-A6-5659-01A-01R-1653-07	SNORA21|619505	0
TCGA-A6-5659-01A-01R-1653-07	SNORA22|677807	0
TCGA-A6-5659-01A-01R-1653-07	SNORA23|677808	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORA24|677809	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORA25|684959	0
TCGA-A6-5659-01A-01R-1653-07	SNORA26|677810	0
TCGA-A6-5659-01A-01R-1653-07	SNORA27|619499	0
TCGA-A6-5659-01A-01R-1653-07	SNORA28|677811	0
TCGA-A6-5659-01A-01R-1653-07	SNORA29|677812	0
TCGA-A6-5659-01A-01R-1653-07	SNORA2A|677793	0
TCGA-A6-5659-01A-01R-1653-07	SNORA2B|677794	0
TCGA-A6-5659-01A-01R-1653-07	SNORA30|677813	0
TCGA-A6-5659-01A-01R-1653-07	SNORA31|677814	0
TCGA-A6-5659-01A-01R-1653-07	SNORA32|692063	0
TCGA-A6-5659-01A-01R-1653-07	SNORA34|677815	0
TCGA-A6-5659-01A-01R-1653-07	SNORA35|677816	0
TCGA-A6-5659-01A-01R-1653-07	SNORA36A|677817	0
TCGA-A6-5659-01A-01R-1653-07	SNORA36B|677818	0
TCGA-A6-5659-01A-01R-1653-07	SNORA36C|100124535	0
TCGA-A6-5659-01A-01R-1653-07	SNORA37|677819	0
TCGA-A6-5659-01A-01R-1653-07	SNORA38B|100124536	0
TCGA-A6-5659-01A-01R-1653-07	SNORA38|677820	0
TCGA-A6-5659-01A-01R-1653-07	SNORA39|677821	7.4368
TCGA-A6-5659-01A-01R-1653-07	SNORA3|619562	0
TCGA-A6-5659-01A-01R-1653-07	SNORA40|677822	.1661
TCGA-A6-5659-01A-01R-1653-07	SNORA41|619569	0
TCGA-A6-5659-01A-01R-1653-07	SNORA42|677823	0
TCGA-A6-5659-01A-01R-1653-07	SNORA44|677825	0
TCGA-A6-5659-01A-01R-1653-07	SNORA45|677826	0
TCGA-A6-5659-01A-01R-1653-07	SNORA46|677827	0
TCGA-A6-5659-01A-01R-1653-07	SNORA47|677828	0
TCGA-A6-5659-01A-01R-1653-07	SNORA48|652965	0
TCGA-A6-5659-01A-01R-1653-07	SNORA49|677829	0
TCGA-A6-5659-01A-01R-1653-07	SNORA4|619568	0
TCGA-A6-5659-01A-01R-1653-07	SNORA50|677830	0
TCGA-A6-5659-01A-01R-1653-07	SNORA51|677831	0
TCGA-A6-5659-01A-01R-1653-07	SNORA52|619565	0
TCGA-A6-5659-01A-01R-1653-07	SNORA53|677832	0
TCGA-A6-5659-01A-01R-1653-07	SNORA54|677833	0
TCGA-A6-5659-01A-01R-1653-07	SNORA55|677834	0
TCGA-A6-5659-01A-01R-1653-07	SNORA56|677835	0
TCGA-A6-5659-01A-01R-1653-07	SNORA57|692158	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORA58|677836	0
TCGA-A6-5659-01A-01R-1653-07	SNORA59B|677882	0
TCGA-A6-5659-01A-01R-1653-07	SNORA5A|654319	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORA5B|677795	0
TCGA-A6-5659-01A-01R-1653-07	SNORA5C|677796	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORA61|677838	0
TCGA-A6-5659-01A-01R-1653-07	SNORA62|6044	0
TCGA-A6-5659-01A-01R-1653-07	SNORA63|6043	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORA64|26784	0
TCGA-A6-5659-01A-01R-1653-07	SNORA65|26783	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORA66|26782	0
TCGA-A6-5659-01A-01R-1653-07	SNORA67|26781	.8519
TCGA-A6-5659-01A-01R-1653-07	SNORA68|26780	0
TCGA-A6-5659-01A-01R-1653-07	SNORA69|26779	0
TCGA-A6-5659-01A-01R-1653-07	SNORA6|574040	0
TCGA-A6-5659-01A-01R-1653-07	SNORA70B|100124537	0
TCGA-A6-5659-01A-01R-1653-07	SNORA70C|100124538	0
TCGA-A6-5659-01A-01R-1653-07	SNORA70|26778	0
TCGA-A6-5659-01A-01R-1653-07	SNORA71A|26777	0
TCGA-A6-5659-01A-01R-1653-07	SNORA71B|26776	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORA71C|677839	0
TCGA-A6-5659-01A-01R-1653-07	SNORA71D|677840	0
TCGA-A6-5659-01A-01R-1653-07	SNORA72|26775	0
TCGA-A6-5659-01A-01R-1653-07	SNORA74A|26821	0
TCGA-A6-5659-01A-01R-1653-07	SNORA74B|677841	0
TCGA-A6-5659-01A-01R-1653-07	SNORA75|654321	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORA76|677842	0
TCGA-A6-5659-01A-01R-1653-07	SNORA77|677843	0
TCGA-A6-5659-01A-01R-1653-07	SNORA78|677844	0
TCGA-A6-5659-01A-01R-1653-07	SNORA79|677845	0
TCGA-A6-5659-01A-01R-1653-07	SNORA7B|677797	1.8826
TCGA-A6-5659-01A-01R-1653-07	SNORA80|677846	0
TCGA-A6-5659-01A-01R-1653-07	SNORA81|677847	0
TCGA-A6-5659-01A-01R-1653-07	SNORA84|100124534	0
TCGA-A6-5659-01A-01R-1653-07	SNORA8|654320	243.9568
TCGA-A6-5659-01A-01R-1653-07	SNORA9|677798	0
TCGA-A6-5659-01A-01R-1653-07	SNORD102|26771	0
TCGA-A6-5659-01A-01R-1653-07	SNORD103A|692234	0
TCGA-A6-5659-01A-01R-1653-07	SNORD104|692227	0
TCGA-A6-5659-01A-01R-1653-07	SNORD105B|100113382	0
TCGA-A6-5659-01A-01R-1653-07	SNORD105|692229	0
TCGA-A6-5659-01A-01R-1653-07	SNORD109B|338429	0
TCGA-A6-5659-01A-01R-1653-07	SNORD10|652966	.4259
TCGA-A6-5659-01A-01R-1653-07	SNORD110|692213	0
TCGA-A6-5659-01A-01R-1653-07	SNORD111B|100113402	0
TCGA-A6-5659-01A-01R-1653-07	SNORD111|692214	0
TCGA-A6-5659-01A-01R-1653-07	SNORD113-1|767561	0
TCGA-A6-5659-01A-01R-1653-07	SNORD113-2|767562	0
TCGA-A6-5659-01A-01R-1653-07	SNORD113-4|767564	0
TCGA-A6-5659-01A-01R-1653-07	SNORD113-5|767565	0
TCGA-A6-5659-01A-01R-1653-07	SNORD113-6|767566	0
TCGA-A6-5659-01A-01R-1653-07	SNORD113-7|767567	0
TCGA-A6-5659-01A-01R-1653-07	SNORD113-9|767569	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-10|767588	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-11|767589	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-12|767590	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-13|767591	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-14|767592	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-15|767593	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-16|767594	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-17|767595	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-18|767596	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-19|767597	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-1|767577	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-20|767598	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-21|767599	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-22|767600	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-23|767603	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-24|767604	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-25|767605	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-26|767606	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-27|767608	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-28|767609	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-29|767610	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-2|767578	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-30|767611	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-31|767612	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-3|767579	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-4|767580	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-5|767581	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-6|767582	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-7|767583	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-8|767584	0
TCGA-A6-5659-01A-01R-1653-07	SNORD114-9|767585	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-10|100033447	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-11|100033448	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-13|100033450	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-14|100033451	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-16|100033454	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-17|100033455	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-1|338433	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-20|100033460	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-22|100033799	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-25|100033801	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-26|100033802	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-2|100033437	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-30|100033804	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-31|100033805	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-32|100033806	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-33|100033807	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-35|100033809	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-37|100033811	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-38|100033812	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-39|100033813	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-3|100033440	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-40|100033814	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-41|100033815	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-44|100033818	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-48|100033822	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-4|100033441	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-5|100033442	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-6|100033443	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-7|100033444	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-8|100033445	0
TCGA-A6-5659-01A-01R-1653-07	SNORD115-9|100033446	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-10|100033422	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-11|100033423	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-12|100033424	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-13|100033425	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-14|100033426	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-15|100033427	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-16|100033428	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-18|100033430	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-19|727708	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-1|100033413	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-20|100033431	.8519
TCGA-A6-5659-01A-01R-1653-07	SNORD116-22|100033433	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-23|100033434	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-24|100033435	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-25|100033436	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-26|100033438	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-27|100033439	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-28|100033820	1.5504
TCGA-A6-5659-01A-01R-1653-07	SNORD116-29|100033821	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-2|100033414	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-3|100033415	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-4|100033416	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-5|100033417	0
TCGA-A6-5659-01A-01R-1653-07	SNORD116-8|100033420	0
TCGA-A6-5659-01A-01R-1653-07	SNORD117|692233	0
TCGA-A6-5659-01A-01R-1653-07	SNORD119|100113378	0
TCGA-A6-5659-01A-01R-1653-07	SNORD11B|100113392	0
TCGA-A6-5659-01A-01R-1653-07	SNORD11|692058	0
TCGA-A6-5659-01A-01R-1653-07	SNORD121A|100113379	0
TCGA-A6-5659-01A-01R-1653-07	SNORD121B|100113385	0
TCGA-A6-5659-01A-01R-1653-07	SNORD123|100113384	0
TCGA-A6-5659-01A-01R-1653-07	SNORD124|100113390	0
TCGA-A6-5659-01A-01R-1653-07	SNORD125|100113380	0
TCGA-A6-5659-01A-01R-1653-07	SNORD126|100113391	0
TCGA-A6-5659-01A-01R-1653-07	SNORD127|100113389	0
TCGA-A6-5659-01A-01R-1653-07	SNORD12B|100113393	0
TCGA-A6-5659-01A-01R-1653-07	SNORD12C|26765	0
TCGA-A6-5659-01A-01R-1653-07	SNORD12|692057	0
TCGA-A6-5659-01A-01R-1653-07	SNORD15A|6079	0
TCGA-A6-5659-01A-01R-1653-07	SNORD15B|114599	0
TCGA-A6-5659-01A-01R-1653-07	SNORD16|595097	0
TCGA-A6-5659-01A-01R-1653-07	SNORD17|692086	10.6483
TCGA-A6-5659-01A-01R-1653-07	SNORD18A|595098	0
TCGA-A6-5659-01A-01R-1653-07	SNORD18B|595099	0
TCGA-A6-5659-01A-01R-1653-07	SNORD18C|595100	0
TCGA-A6-5659-01A-01R-1653-07	SNORD19B|100113381	0
TCGA-A6-5659-01A-01R-1653-07	SNORD19|692089	0
TCGA-A6-5659-01A-01R-1653-07	SNORD1A|677848	0
TCGA-A6-5659-01A-01R-1653-07	SNORD1B|677849	0
TCGA-A6-5659-01A-01R-1653-07	SNORD1C|677850	20.5342
TCGA-A6-5659-01A-01R-1653-07	SNORD20|6082	0
TCGA-A6-5659-01A-01R-1653-07	SNORD21|6083	0
TCGA-A6-5659-01A-01R-1653-07	SNORD22|9304	0
TCGA-A6-5659-01A-01R-1653-07	SNORD23|692091	0
TCGA-A6-5659-01A-01R-1653-07	SNORD24|26820	0
TCGA-A6-5659-01A-01R-1653-07	SNORD25|9303	0
TCGA-A6-5659-01A-01R-1653-07	SNORD26|9302	0
TCGA-A6-5659-01A-01R-1653-07	SNORD27|9301	0
TCGA-A6-5659-01A-01R-1653-07	SNORD28|9300	0
TCGA-A6-5659-01A-01R-1653-07	SNORD29|9297	0
TCGA-A6-5659-01A-01R-1653-07	SNORD2|619567	0
TCGA-A6-5659-01A-01R-1653-07	SNORD30|9299	0
TCGA-A6-5659-01A-01R-1653-07	SNORD31|9298	0
TCGA-A6-5659-01A-01R-1653-07	SNORD32A|26819	0
TCGA-A6-5659-01A-01R-1653-07	SNORD32B|692092	0
TCGA-A6-5659-01A-01R-1653-07	SNORD33|26818	0
TCGA-A6-5659-01A-01R-1653-07	SNORD34|26817	0
TCGA-A6-5659-01A-01R-1653-07	SNORD35A|26816	0
TCGA-A6-5659-01A-01R-1653-07	SNORD35B|84546	0
TCGA-A6-5659-01A-01R-1653-07	SNORD36A|26815	0
TCGA-A6-5659-01A-01R-1653-07	SNORD36B|26814	0
TCGA-A6-5659-01A-01R-1653-07	SNORD36C|26813	0
TCGA-A6-5659-01A-01R-1653-07	SNORD37|26812	0
TCGA-A6-5659-01A-01R-1653-07	SNORD38A|94162	0
TCGA-A6-5659-01A-01R-1653-07	SNORD38B|94163	0
