barcode	isoform_id	normalized_count
TCGA-A6-5659-01A-01R-1653-07	uc009xpt.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xpu.2	79.4952
TCGA-A6-5659-01A-01R-1653-07	uc009xpv.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xpw.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xpx.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xpy.2	2.3182
TCGA-A6-5659-01A-01R-1653-07	uc009xqa.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqb.2	171.2281
TCGA-A6-5659-01A-01R-1653-07	uc009xqc.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqd.2	19.4176
TCGA-A6-5659-01A-01R-1653-07	uc009xqg.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqh.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqi.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqj.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqk.2	529.955
TCGA-A6-5659-01A-01R-1653-07	uc009xql.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqm.2	3.2905
TCGA-A6-5659-01A-01R-1653-07	uc009xqo.1	126.2717
TCGA-A6-5659-01A-01R-1653-07	uc009xqp.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqq.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqr.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqs.1	37.7335
TCGA-A6-5659-01A-01R-1653-07	uc009xqt.1	18.3255
TCGA-A6-5659-01A-01R-1653-07	uc009xqw.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqx.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqy.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xqz.2	141.2683
TCGA-A6-5659-01A-01R-1653-07	uc009xra.2	32.5127
TCGA-A6-5659-01A-01R-1653-07	uc009xrc.2	2.7397
TCGA-A6-5659-01A-01R-1653-07	uc009xrd.1	4.5742
TCGA-A6-5659-01A-01R-1653-07	uc009xre.2	20.1887
TCGA-A6-5659-01A-01R-1653-07	uc009xrf.1	64.2878
TCGA-A6-5659-01A-01R-1653-07	uc009xrg.2	.4454
TCGA-A6-5659-01A-01R-1653-07	uc009xrh.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xri.2	12.2521
TCGA-A6-5659-01A-01R-1653-07	uc009xrj.1	22.4495
TCGA-A6-5659-01A-01R-1653-07	uc009xrk.1	4.0473
TCGA-A6-5659-01A-01R-1653-07	uc009xrl.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xrm.1	.9579
TCGA-A6-5659-01A-01R-1653-07	uc009xrn.1	8.1665
TCGA-A6-5659-01A-01R-1653-07	uc009xro.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xrp.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xrq.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xrr.2	9.1053
TCGA-A6-5659-01A-01R-1653-07	uc009xrs.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xrt.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xru.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xrv.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xrw.2	8.8371
TCGA-A6-5659-01A-01R-1653-07	uc009xrx.2	1935.5302
TCGA-A6-5659-01A-01R-1653-07	uc009xry.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xrz.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsa.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsf.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsk.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsl.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsm.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsn.2	24.1115
TCGA-A6-5659-01A-01R-1653-07	uc009xsp.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsq.1	362.0558
TCGA-A6-5659-01A-01R-1653-07	uc009xsr.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xss.2	6.787
TCGA-A6-5659-01A-01R-1653-07	uc009xst.2	84.2609
TCGA-A6-5659-01A-01R-1653-07	uc009xsu.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsv.2	421.1898
TCGA-A6-5659-01A-01R-1653-07	uc009xsw.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsx.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xsy.2	2.3949
TCGA-A6-5659-01A-01R-1653-07	uc009xsz.2	40.5307
TCGA-A6-5659-01A-01R-1653-07	uc009xta.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtb.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtc.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtd.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xte.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtf.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtg.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xth.1	20.5958
TCGA-A6-5659-01A-01R-1653-07	uc009xti.2	29.6963
TCGA-A6-5659-01A-01R-1653-07	uc009xtj.2	3.1325
TCGA-A6-5659-01A-01R-1653-07	uc009xtk.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtm.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtn.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xto.2	8.2862
TCGA-A6-5659-01A-01R-1653-07	uc009xtp.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtq.2	24.2312
TCGA-A6-5659-01A-01R-1653-07	uc009xtr.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xts.2	115.9115
TCGA-A6-5659-01A-01R-1653-07	uc009xtt.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtu.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xtw.1	203.5061
TCGA-A6-5659-01A-01R-1653-07	uc009xtx.2	165.3415
TCGA-A6-5659-01A-01R-1653-07	uc009xty.1	23.1919
TCGA-A6-5659-01A-01R-1653-07	uc009xua.1	1.14
TCGA-A6-5659-01A-01R-1653-07	uc009xub.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xuc.2	28.1588
TCGA-A6-5659-01A-01R-1653-07	uc009xud.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xue.2	1277.8188
TCGA-A6-5659-01A-01R-1653-07	uc009xuf.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xug.2	374.3606
TCGA-A6-5659-01A-01R-1653-07	uc009xuh.1	2.3709
TCGA-A6-5659-01A-01R-1653-07	uc009xui.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xuj.2	208.3533
TCGA-A6-5659-01A-01R-1653-07	uc009xuk.1	.8909
TCGA-A6-5659-01A-01R-1653-07	uc009xul.2	10.3123
TCGA-A6-5659-01A-01R-1653-07	uc009xum.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xun.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xuo.2	4.5694
TCGA-A6-5659-01A-01R-1653-07	uc009xup.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xuq.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xur.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xus.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xut.2	.479
TCGA-A6-5659-01A-01R-1653-07	uc009xuu.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xuv.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xux.1	26.4776
TCGA-A6-5659-01A-01R-1653-07	uc009xuy.1	1.4704
TCGA-A6-5659-01A-01R-1653-07	uc009xuz.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xva.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xvb.1	1.9159
TCGA-A6-5659-01A-01R-1653-07	uc009xvc.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xvd.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xve.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xvf.1	.9532
TCGA-A6-5659-01A-01R-1653-07	uc009xvg.1	18.8667
TCGA-A6-5659-01A-01R-1653-07	uc009xvh.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xvi.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xvj.2	29.4089
TCGA-A6-5659-01A-01R-1653-07	uc009xvk.2	83.7532
TCGA-A6-5659-01A-01R-1653-07	uc009xvl.2	10.4656
TCGA-A6-5659-01A-01R-1653-07	uc009xvm.2	32.6564
TCGA-A6-5659-01A-01R-1653-07	uc009xvn.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xvo.2	2709.1388
TCGA-A6-5659-01A-01R-1653-07	uc009xvp.1	3.5348
TCGA-A6-5659-01A-01R-1653-07	uc009xvq.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xvr.2	45.718
TCGA-A6-5659-01A-01R-1653-07	uc009xvs.2	64.9775
TCGA-A6-5659-01A-01R-1653-07	uc009xvt.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xvu.2	.9579
TCGA-A6-5659-01A-01R-1653-07	uc009xvv.1	1.2358
TCGA-A6-5659-01A-01R-1653-07	uc009xvw.1	212.9897
TCGA-A6-5659-01A-01R-1653-07	uc009xvx.2	117.2095
TCGA-A6-5659-01A-01R-1653-07	uc009xvy.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwb.2	40.5115
TCGA-A6-5659-01A-01R-1653-07	uc009xwc.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwd.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwe.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwf.2	4.5215
TCGA-A6-5659-01A-01R-1653-07	uc009xwg.2	7.4528
TCGA-A6-5659-01A-01R-1653-07	uc009xwh.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwi.2	5.1394
TCGA-A6-5659-01A-01R-1653-07	uc009xwj.2	59.3927
TCGA-A6-5659-01A-01R-1653-07	uc009xwk.1	2.074
TCGA-A6-5659-01A-01R-1653-07	uc009xwl.2	46.2496
TCGA-A6-5659-01A-01R-1653-07	uc009xwm.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwn.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwo.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwr.1	.9579
TCGA-A6-5659-01A-01R-1653-07	uc009xws.2	82.254
TCGA-A6-5659-01A-01R-1653-07	uc009xwt.2	.9819
TCGA-A6-5659-01A-01R-1653-07	uc009xwu.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwv.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xww.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xwx.1	201.8297
TCGA-A6-5659-01A-01R-1653-07	uc009xwy.1	456.514
TCGA-A6-5659-01A-01R-1653-07	uc009xwz.2	759.0334
TCGA-A6-5659-01A-01R-1653-07	uc009xxa.2	42.7483
TCGA-A6-5659-01A-01R-1653-07	uc009xxb.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xxc.2	280.6782
TCGA-A6-5659-01A-01R-1653-07	uc009xxd.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xxe.1	3.1277
TCGA-A6-5659-01A-01R-1653-07	uc009xxf.1	109.3783
TCGA-A6-5659-01A-01R-1653-07	uc009xxg.1	4.4401
TCGA-A6-5659-01A-01R-1653-07	uc009xxh.2	9.7471
TCGA-A6-5659-01A-01R-1653-07	uc009xxi.2	65.6193
TCGA-A6-5659-01A-01R-1653-07	uc009xxj.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xxk.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xxl.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xxm.2	16.6922
TCGA-A6-5659-01A-01R-1653-07	uc009xxn.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xxp.1	4.0617
TCGA-A6-5659-01A-01R-1653-07	uc009xxq.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xxs.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xxt.1	38.1981
TCGA-A6-5659-01A-01R-1653-07	uc009xxu.2	252.6679
TCGA-A6-5659-01A-01R-1653-07	uc009xxv.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xxw.2	9.2346
TCGA-A6-5659-01A-01R-1653-07	uc009xxx.2	8.5976
TCGA-A6-5659-01A-01R-1653-07	uc009xxy.1	390.5882
TCGA-A6-5659-01A-01R-1653-07	uc009xxz.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xya.1	3.0127
TCGA-A6-5659-01A-01R-1653-07	uc009xyb.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xyc.1	331.89
TCGA-A6-5659-01A-01R-1653-07	uc009xyd.1	149.9329
TCGA-A6-5659-01A-01R-1653-07	uc009xye.1	5.7668
TCGA-A6-5659-01A-01R-1653-07	uc009xyf.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xyn.2	1.2549
TCGA-A6-5659-01A-01R-1653-07	uc009xyo.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xyp.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xyq.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xyr.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xys.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xyu.1	1.2166
TCGA-A6-5659-01A-01R-1653-07	uc009xyv.1	1.1926
TCGA-A6-5659-01A-01R-1653-07	uc009xyw.2	1016.4048
TCGA-A6-5659-01A-01R-1653-07	uc009xyx.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xyy.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xyz.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xza.2	24.0828
TCGA-A6-5659-01A-01R-1653-07	uc009xzb.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xzc.2	27.1434
TCGA-A6-5659-01A-01R-1653-07	uc009xzf.1	77.5936
TCGA-A6-5659-01A-01R-1653-07	uc009xzg.1	482.4265
TCGA-A6-5659-01A-01R-1653-07	uc009xzh.2	6.4901
TCGA-A6-5659-01A-01R-1653-07	uc009xzi.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xzk.1	236.9049
TCGA-A6-5659-01A-01R-1653-07	uc009xzl.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009xzn.2	398.7068
TCGA-A6-5659-01A-01R-1653-07	uc009xzu.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xzv.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009xzx.2	440.2194
TCGA-A6-5659-01A-01R-1653-07	uc009xzy.2	30.319
TCGA-A6-5659-01A-01R-1653-07	uc009xzz.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yaa.1	1.4609
TCGA-A6-5659-01A-01R-1653-07	uc009yab.1	17.4634
TCGA-A6-5659-01A-01R-1653-07	uc009yac.1	46.1107
TCGA-A6-5659-01A-01R-1653-07	uc009yad.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yae.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yaf.2	4.4784
TCGA-A6-5659-01A-01R-1653-07	uc009yah.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yai.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yaj.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yak.2	2563.0999
TCGA-A6-5659-01A-01R-1653-07	uc009yal.2	309.4501
TCGA-A6-5659-01A-01R-1653-07	uc009yam.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yan.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yao.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yap.1	.479
TCGA-A6-5659-01A-01R-1653-07	uc009yaq.2	59.3208
TCGA-A6-5659-01A-01R-1653-07	uc009yar.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yas.2	1.4369
TCGA-A6-5659-01A-01R-1653-07	uc009yat.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yau.2	8.9185
TCGA-A6-5659-01A-01R-1653-07	uc009yav.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yaw.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yax.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yay.2	17.7891
TCGA-A6-5659-01A-01R-1653-07	uc009yba.1	.479
TCGA-A6-5659-01A-01R-1653-07	uc009ybb.2	10.0584
TCGA-A6-5659-01A-01R-1653-07	uc009ybc.1	8.2096
TCGA-A6-5659-01A-01R-1653-07	uc009ybd.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ybe.2	70.7347
TCGA-A6-5659-01A-01R-1653-07	uc009ybf.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ybh.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ybi.2	28.3696
TCGA-A6-5659-01A-01R-1653-07	uc009ybj.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ybk.1	77.4835
TCGA-A6-5659-01A-01R-1653-07	uc009ybl.1	2.8547
TCGA-A6-5659-01A-01R-1653-07	uc009ybm.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ybn.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ybp.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ybr.2	18.201
TCGA-A6-5659-01A-01R-1653-07	uc009ybt.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ybv.1	1.207
TCGA-A6-5659-01A-01R-1653-07	uc009ybw.1	26.4393
TCGA-A6-5659-01A-01R-1653-07	uc009ybx.1	12.2521
TCGA-A6-5659-01A-01R-1653-07	uc009yby.1	97.2315
TCGA-A6-5659-01A-01R-1653-07	uc009ybz.1	5.6615
TCGA-A6-5659-01A-01R-1653-07	uc009yca.1	97.2315
TCGA-A6-5659-01A-01R-1653-07	uc009ycb.2	22.0136
TCGA-A6-5659-01A-01R-1653-07	uc009ycc.2	46.2065
TCGA-A6-5659-01A-01R-1653-07	uc009ycd.2	119.7672
TCGA-A6-5659-01A-01R-1653-07	uc009yce.1	46.3406
TCGA-A6-5659-01A-01R-1653-07	uc009ycf.1	69.7768
TCGA-A6-5659-01A-01R-1653-07	uc009ycg.2	40.8947
TCGA-A6-5659-01A-01R-1653-07	uc009yci.2	16.0887
TCGA-A6-5659-01A-01R-1653-07	uc009ycj.2	1.1495
TCGA-A6-5659-01A-01R-1653-07	uc009yck.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ycl.2	5.6998
TCGA-A6-5659-01A-01R-1653-07	uc009ycm.1	73.7044
TCGA-A6-5659-01A-01R-1653-07	uc009yco.1	244.6978
TCGA-A6-5659-01A-01R-1653-07	uc009ycq.1	4.5742
TCGA-A6-5659-01A-01R-1653-07	uc009ycr.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ycs.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yct.1	.4694
TCGA-A6-5659-01A-01R-1653-07	uc009ycu.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ycv.1	39.1129
TCGA-A6-5659-01A-01R-1653-07	uc009ycw.2	9.886
TCGA-A6-5659-01A-01R-1653-07	uc009ycx.1	34.6298
TCGA-A6-5659-01A-01R-1653-07	uc009ycy.1	.479
TCGA-A6-5659-01A-01R-1653-07	uc009ycz.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yda.1	147.3034
TCGA-A6-5659-01A-01R-1653-07	uc009ydb.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yde.2	37.2689
TCGA-A6-5659-01A-01R-1653-07	uc009ydf.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydg.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydh.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydj.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydk.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydl.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydn.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydo.1	.5077
TCGA-A6-5659-01A-01R-1653-07	uc009ydp.1	1.7387
TCGA-A6-5659-01A-01R-1653-07	uc009ydq.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydr.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydt.2	57.4768
TCGA-A6-5659-01A-01R-1653-07	uc009ydu.2	25.4766
TCGA-A6-5659-01A-01R-1653-07	uc009ydw.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ydx.2	40.4876
TCGA-A6-5659-01A-01R-1653-07	uc009ydz.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yea.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yeb.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yef.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yeg.2	350.182
TCGA-A6-5659-01A-01R-1653-07	uc009yeh.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yei.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yej.2	6.3847
TCGA-A6-5659-01A-01R-1653-07	uc009yek.1	.9867
TCGA-A6-5659-01A-01R-1653-07	uc009yeo.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yep.1	1.571
TCGA-A6-5659-01A-01R-1653-07	uc009yeq.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yer.2	7.6492
TCGA-A6-5659-01A-01R-1653-07	uc009yes.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yet.1	1.9638
TCGA-A6-5659-01A-01R-1653-07	uc009yeu.2	25.558
TCGA-A6-5659-01A-01R-1653-07	uc009yev.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yew.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yex.2	14.3884
TCGA-A6-5659-01A-01R-1653-07	uc009yey.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfa.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfb.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfc.2	2.2224
TCGA-A6-5659-01A-01R-1653-07	uc009yfd.2	7.1798
TCGA-A6-5659-01A-01R-1653-07	uc009yfe.1	24.4851
TCGA-A6-5659-01A-01R-1653-07	uc009yfg.2	4.4449
TCGA-A6-5659-01A-01R-1653-07	uc009yfh.1	61.3086
TCGA-A6-5659-01A-01R-1653-07	uc009yfi.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfj.1	6.9307
TCGA-A6-5659-01A-01R-1653-07	uc009yfk.2	40.4253
TCGA-A6-5659-01A-01R-1653-07	uc009yfl.1	1.1447
TCGA-A6-5659-01A-01R-1653-07	uc009yfm.2	7.1846
TCGA-A6-5659-01A-01R-1653-07	uc009yfn.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfo.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfp.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfq.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfr.2	21.9274
TCGA-A6-5659-01A-01R-1653-07	uc009yfs.2	.5317
TCGA-A6-5659-01A-01R-1653-07	uc009yfu.2	159.2681
TCGA-A6-5659-01A-01R-1653-07	uc009yfv.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfw.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfx.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfy.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yfz.2	85.9421
TCGA-A6-5659-01A-01R-1653-07	uc009yga.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ygb.1	330.7597
TCGA-A6-5659-01A-01R-1653-07	uc009ygc.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ygd.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yge.2	.479
TCGA-A6-5659-01A-01R-1653-07	uc009ygf.2	3387.3838
TCGA-A6-5659-01A-01R-1653-07	uc009ygg.2	85.4632
TCGA-A6-5659-01A-01R-1653-07	uc009ygh.2	496.1874
TCGA-A6-5659-01A-01R-1653-07	uc009ygi.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ygk.2	.9579
TCGA-A6-5659-01A-01R-1653-07	uc009ygl.2	1223.1775
TCGA-A6-5659-01A-01R-1653-07	uc009ygm.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ygn.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ygo.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ygp.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ygq.2	83.4563
TCGA-A6-5659-01A-01R-1653-07	uc009ygr.1	.479
TCGA-A6-5659-01A-01R-1653-07	uc009ygs.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009ygt.2	117.8274
TCGA-A6-5659-01A-01R-1653-07	uc009ygu.1	.7807
TCGA-A6-5659-01A-01R-1653-07	uc009ygv.1	50.4263
TCGA-A6-5659-01A-01R-1653-07	uc009ygw.1	.7711
TCGA-A6-5659-01A-01R-1653-07	uc009ygx.1	4.5502
TCGA-A6-5659-01A-01R-1653-07	uc009ygy.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009ygz.2	63.8615
TCGA-A6-5659-01A-01R-1653-07	uc009yha.2	8.7221
TCGA-A6-5659-01A-01R-1653-07	uc009yhb.2	626.7027
TCGA-A6-5659-01A-01R-1653-07	uc009yhc.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhd.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhe.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhf.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhh.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhi.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhj.2	6.6098
TCGA-A6-5659-01A-01R-1653-07	uc009yhm.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhn.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yho.2	212.5587
TCGA-A6-5659-01A-01R-1653-07	uc009yhp.2	7.9701
TCGA-A6-5659-01A-01R-1653-07	uc009yhq.2	9.2346
TCGA-A6-5659-01A-01R-1653-07	uc009yhr.2	8.3293
TCGA-A6-5659-01A-01R-1653-07	uc009yhs.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yht.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhv.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhx.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yhy.1	10.0249
TCGA-A6-5659-01A-01R-1653-07	uc009yhz.2	104.7514
TCGA-A6-5659-01A-01R-1653-07	uc009yia.1	822.0136
TCGA-A6-5659-01A-01R-1653-07	uc009yib.1	770.1696
TCGA-A6-5659-01A-01R-1653-07	uc009yic.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yid.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yie.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yif.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yig.2	8.1425
TCGA-A6-5659-01A-01R-1653-07	uc009yih.1	0
TCGA-A6-5659-01A-01R-1653-07	uc009yii.2	0
TCGA-A6-5659-01A-01R-1653-07	uc009yij.2	0
